Sentence,Label
"   SELECT COUNT ( try ) , statement FROM somewhere BY everybody",1
"   SELECT Employees.occur, COUNT ( Orders.sentenceID )  AS deskFROM    ( OrdersINNER JOIN swimming ON Orders.balloonID  =  Employees.attackID ) ",1
SELECT * FROM bend FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT compound,1
SELECT * FROM character,1
SELECT into FROM compass,1
SELECT DISTINCT belt FROM class,1
SELECT COUNT ( DISTINCT equator )  FROM manufacturing,1
SELECT Count ( * )  AS already,1
FROM  ( SELECT DISTINCT ran FROM outline ) ,1
SELECT * FROM post,1
SELECT * FROM verb WHERE attention = 'train',1
SELECT * FROM command WHERE north = 'ear',1
SELECT * FROM arrow  WHERE interest = mouth,1
SELECT * FROM whale WHERE lamp = 'met'  AND City = 'wooden',1
SELECT * FROM women WHERE ride = 'closely'  OR process = 'passage',1
SELECT * FROM automobile WHERE getting = 'move'  OR development = 'paid',1
SELECT * FROM interest WHERE    NOT condition = 'section',1
SELECT * FROM happen WHERE golden = 'worth'  AND  ( tight = 'carefully' OR wide = 'sheet' ) ,1
SELECT * FROM powder WHERE NOT brown = 'not'  AND NOT pond = 'soil',1
SELECT * FROM species ORDER BY love,1
SELECT * FROM likely ORDER BY common DESC,1
" SELECT * FROM floor ORDER BY useful, general",1
" SELECT * FROM zipper ORDER BY diagram ASC, lunch DESC",1
"INSERT INTO which ( mile, friend, finish, monkey, word, then )  VALUES  ( 'against', 'recently'. gray', 'sum', 'stock', 'fastened', 'go' )  ",1
"INSERT INTO to  ( daughter, seldom, being )  VALUES  ( 'forward', 'charge', 'next' )  ",1
"   SELECT fur, electric, person FROM felt WHERE president  IS NULL",1
"   SELECT couple, moment, veryFROM bean WHERE outside  IS NOT NULL",1
"  UPDATE bare SET bigger =  'six', City =  'plus' WHERE common =  wind",1
 UPDATE win SET affect = 'zero'WHERE must = 'slave',1
SELECT * FROM cream,1
DELETE FROM would WHERE officer = 'lying',1
DELETE FROM nearest,1
SELECT foreign ( s )  FROM expect,1
SELECT * FROM  ( SELECT slide FROM shout ) ,1
SELECT TOP 3 * FROM loud,1
SELECT * FROM brother 3,1
SELECT * FROM continent FETCH FIRST 3 ROWS ONLY,1
SELECT TOP 51 PERCENT * FROM one,1
SELECT * FROM native FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT TOP 3 * FROM source WHERE held = 'hard',1
SELECT * FROM transportation WHERE raise = 'unusual' LIMIT 3,1
SELECT * FROM amount WHERE but = 'greater' FETCH FIRST 3 ROWS ONLY,1
SELECT MIN ( cent )  AS just FROM just,1
SELECT MIN ( biggest )  AS mind FROM calm,1
SELECT * FROM  ( SELECT attack FROM nearby ) ,1
SELECT TOP 3 * FROM against SELECT * FROM game 3SELECT * FROM popular,1
SELECT * FROM being 3 SELECT * FROM closer,1
SELECT * FROM kill FETCH FIRST 3 ROWS ONLY SELECT TOP 51 PERCENT * FROM smooth,1
SELECT TOP 51 PERCENT * FROM terrible SELECT * FROM film FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM view,1
SELECT * FROM bat FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM telephone,1
SELECT TOP 3 * FROM airplane WHERE president = 'hollow' SELECT * FROM tube,1
SELECT * FROM silent WHERE layers = 'wide' LIMIT 3,1
SELECT * FROM length WHERE flow = 'review' FETCH FIRST 3 ROWS ONLY,1
SELECT AVG ( white ) FROM tight,1
SELECT * FROM satellites WHERE comfortable NOT LIKE '[tone]%',1
SELECT AVG ( draw ) FROM help SELECT SUM ( chart ) ,1
SELECT AVG ( salt ) FROM personal SELECT SUM ( hit ) ,1
SELECT AVG ( silver )  FROM concerned  SELECT SUM ( load ) ,1
SELECT COUNT ( air ) FROM attempt,1
SELECT COUNT ( due ) FROM finger,1
SELECT AVG ( successful ) FROM ride,1
SELECT * FROM mail WHERE wear NOT LIKE 'wrote%',1
SELECT * FROM consonant WHERE regular LIKE '%now%',1
SELECT * FROM east  WHERE applied NOT LIKE '[policeman]%',1
"  SELECT * FROM sale WHERE saddle IN  ( 'tea', 'sent', 'missing' )  ",1
"  SELECT * FROM space WHERE radio NOT IN  ( 'take', 'railroad', 'offer' )  ",1
SELECT * FROM needle WHERE fog IN  ( SELECT darkness FROM appearance ) ,1
SELECT * FROM dirt WHERE steel  BETWEEN 11 AND 21,1
SELECT * FROM mighty WHERE Price NOT BETWEEN 11 AND 21,1
SELECT * FROM accurate WHERE branch BETWEEN 'handsome' AND 'although',1
"SELECT * FROM river WHERE riding BETWEEN ""crack"" AND    ""skill""",1
SELECT * FROM article WHERE fruit NOT BETWEEN 'visit' AND 'one',1
SELECT * FROM excitement WHERE meat BETWEEN scientific19/11/1996above AND mix15/31/1996step,1
SELECT * FROM add WHERE ability BETWEEN '1996-17-11' AND '1996-17-31',1
SELECT AVG ( chance ) FROM happily SELECT SUM ( blanket ) ,1
SELECT COUNT ( led )  FROM diagram,1
SELECT COUNT ( windowID ) FROM top,1
SELECT AVG ( Price ) FROM wheel,1
SELECT * FROM sound WHERE shot BETWEEN '1996-17-11' AND '1996-17-31',1
"  SELECT contrastID AS ID, silent AS fierce FROM heard",1
"  SELECT yourselfID AS ID, highest AS break FROM sad",1
"  SELECT sport AS lie, kind AS [canal]  FROM current",1
"   SELECT composition, mostly+ ', ' + eaten+ ' ' + task+ ', ' + village AS lose  FROM wall",1
SELECT region ( s ) FROM aware INNER JOIN,1
"   SELECT steady,happened,wait,mathematics,affect     (  (  spent JOIN thirty ON gravity.hidden =  sitting.magic )   INNER JOIN caveON Orders.all =  detail.anybodyID ) ",1
SELECT nearly ( s )  FROM round LEFT JOIN,1
"  SELECT wide,step,adjective FROM proud LEFT JOIN Orders ON maybe.kitchenID =  belt.customs ORDER BY vertical.snake",1
SELECT below ( s FROM getting RIGHT JOIN,1
"  SELECT Orders.towerrID, Employees.them, Employees.its FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.exactlyID ORDER BY Orders.valleyID",1
SELECT whistle ( s )  FROM mine FULL OUTER JOIN,1
" SELECT column_name ( s )  FROM blanket,angle",1
SELECT trace ( s )  FROM firm UNION,1
SELECT knowledge ( s )  FROM longer SELECT create ( s ) ,1
SELECT usually ( s )  FROM actual UNION ALL,1
SELECT poetry ( s )  FROM cream SELECT heart FROM creature,1
SELECT equally FROM gate UNION SELECT mouth FROM itself ORDER BY car,1
SELECT feature FROM although UNION ALL SELECT clear FROM result ORDER BY habit,1
"  SELECT recently,setting FROM century WHERE be = 'solve' UNION SELECT avoid, addition FROM front",1
"   SELECT COUNT ( oil ) , throat FROM spend BY quite",1
"   SELECT Employees.blew, COUNT ( Orders.sentID )  AS paperFROM    ( OrdersINNER JOIN man ON Orders.girlID  =  Employees.cowID ) ",1
SELECT * FROM harbor FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT buy,1
SELECT * FROM peace,1
SELECT wing FROM college,1
SELECT DISTINCT hunter FROM bus,1
SELECT COUNT ( DISTINCT end )  FROM doctor,1
SELECT Count ( * )  AS love,1
FROM  ( SELECT DISTINCT stranger FROM managed ) ,1
SELECT * FROM spend,1
SELECT * FROM hospital WHERE series = 'stay',1
SELECT * FROM lake WHERE stuck = 'won',1
SELECT * FROM keep  WHERE attached = gate,1
SELECT * FROM practice WHERE waste = 'board'  AND City = 'control',1
SELECT * FROM with WHERE depth = 'wore'  OR feel = 'red',1
SELECT * FROM bend WHERE wait = 'anything'  OR cage = 'list',1
SELECT * FROM actually WHERE    NOT history = 'thus',1
SELECT * FROM dinner WHERE layers = 'ranch'  AND  ( stage = 'suit' OR useful = 'heart' ) ,1
SELECT * FROM indicate WHERE NOT space = 'noon'  AND NOT log = 'dear',1
SELECT * FROM spider ORDER BY driver,1
SELECT * FROM naturally ORDER BY meal DESC,1
" SELECT * FROM effort ORDER BY information, somehow",1
" SELECT * FROM review ORDER BY told ASC, worth DESC",1
"INSERT INTO method ( nice, talk, meet, thought, scientific, just )  VALUES  ( 'curious', 'victory'. principle', 'finish', 'independent', 'built', 'married' )  ",1
"INSERT INTO underline  ( herself, dull, social )  VALUES  ( 'book', 'dry', 'entire' )  ",1
"   SELECT fought, previous, occasionally FROM without WHERE meant  IS NULL",1
"   SELECT laid, surface, universeFROM colony WHERE five  IS NOT NULL",1
"  UPDATE same SET proud =  'cookies', City =  'act' WHERE studied =  breeze",1
 UPDATE pour SET busy = 'sent'WHERE drawn = 'important',1
SELECT * FROM period,1
DELETE FROM captain WHERE clothing = 'those',1
DELETE FROM please,1
SELECT bowl ( s )  FROM piano,1
SELECT * FROM  ( SELECT wrapped FROM green ) ,1
SELECT TOP 3 * FROM moving,1
SELECT * FROM early 3,1
SELECT * FROM dozen FETCH FIRST 3 ROWS ONLY,1
SELECT TOP 51 PERCENT * FROM raise,1
SELECT * FROM story FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT TOP 3 * FROM harder WHERE today = 'poet',1
SELECT * FROM locate WHERE school = 'engineer' LIMIT 3,1
SELECT * FROM social WHERE globe = 'give' FETCH FIRST 3 ROWS ONLY,1
SELECT MIN ( body )  AS mixture FROM cheese,1
SELECT MIN ( not )  AS compound FROM bar,1
SELECT * FROM  ( SELECT life FROM paid ) ,1
SELECT TOP 3 * FROM paint SELECT * FROM prove 3SELECT * FROM certain,1
SELECT * FROM somewhere 3 SELECT * FROM damage,1
SELECT * FROM store FETCH FIRST 3 ROWS ONLY SELECT TOP 51 PERCENT * FROM nuts,1
SELECT TOP 51 PERCENT * FROM today SELECT * FROM taught FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM improve,1
SELECT * FROM mud FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM second,1
SELECT TOP 3 * FROM among WHERE cook = 'someone' SELECT * FROM chance,1
SELECT * FROM fall WHERE meal = 'monkey' LIMIT 3,1
SELECT * FROM expect WHERE funny = 'wind' FETCH FIRST 3 ROWS ONLY,1
SELECT AVG ( folks ) FROM able,1
SELECT * FROM pair WHERE identity NOT LIKE '[chain]%',1
SELECT AVG ( basic ) FROM belt SELECT SUM ( carefully ) ,1
SELECT AVG ( ear ) FROM school SELECT SUM ( heat ) ,1
SELECT AVG ( raise )  FROM declared  SELECT SUM ( tongue ) ,1
SELECT COUNT ( sport ) FROM wore,1
SELECT COUNT ( rhyme ) FROM danger,1
SELECT AVG ( climb ) FROM lovely,1
SELECT * FROM where WHERE add NOT LIKE 'engine%',1
SELECT * FROM excitement WHERE independent LIKE '%position%',1
SELECT * FROM goes  WHERE any NOT LIKE '[crew]%',1
"  SELECT * FROM won WHERE lucky IN  ( 'follow', 'gray', 'air' )  ",1
"  SELECT * FROM string WHERE stranger NOT IN  ( 'swim', 'art', 'arrive' )  ",1
SELECT * FROM calm WHERE plate IN  ( SELECT three FROM sun ) ,1
SELECT * FROM massage WHERE happened  BETWEEN 11 AND 21,1
SELECT * FROM somehow WHERE Price NOT BETWEEN 11 AND 21,1
SELECT * FROM cold WHERE ask BETWEEN 'wolf' AND 'numeral',1
"SELECT * FROM cow WHERE torn BETWEEN ""butter"" AND    ""refused""",1
SELECT * FROM ranch WHERE adult NOT BETWEEN 'pure' AND 'chamber',1
SELECT * FROM breakfast WHERE simplest BETWEEN taste19/11/1996plastic AND event15/31/1996because,1
SELECT * FROM every WHERE crew BETWEEN '1996-17-11' AND '1996-17-31',1
SELECT AVG ( ate ) FROM herself SELECT SUM ( gain ) ,1
SELECT COUNT ( very )  FROM easier,1
SELECT COUNT ( stateID ) FROM account,1
SELECT AVG ( Price ) FROM quiet,1
SELECT * FROM sky WHERE light BETWEEN '1996-17-11' AND '1996-17-31',1
"  SELECT blueID AS ID, seven AS classroom FROM acres",1
"  SELECT soilID AS ID, muscle AS many FROM band",1
"  SELECT coffee AS sun, coast AS [already]  FROM ruler",1
"   SELECT desert, bell+ ', ' + immediately+ ' ' + fell+ ', ' + stairs AS lungs  FROM lift",1
SELECT eleven ( s ) FROM these INNER JOIN,1
"   SELECT final,new,key,manufacturing,happy     (  (  he JOIN potatoes ON process.no =  community.central )   INNER JOIN stoppedON Orders.pale =  mixture.highestID ) ",1
SELECT map ( s )  FROM outside LEFT JOIN,1
"  SELECT grandmother,headed,element FROM bright LEFT JOIN Orders ON wear.areID =  birds.frame ORDER BY customs.musical",1
SELECT butter ( s FROM neck RIGHT JOIN,1
"  SELECT Orders.electricityrID, Employees.number, Employees.race FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.aboardID ORDER BY Orders.eatID",1
SELECT highway ( s )  FROM which FULL OUTER JOIN,1
" SELECT column_name ( s )  FROM usual,change",1
SELECT stared ( s )  FROM swung UNION,1
SELECT gave ( s )  FROM sad SELECT hardly ( s ) ,1
SELECT pictured ( s )  FROM live UNION ALL,1
SELECT expect ( s )  FROM value SELECT breakfast FROM entire,1
SELECT face FROM captured UNION SELECT environment FROM night ORDER BY frequently,1
SELECT touch FROM dig UNION ALL SELECT skill FROM folks ORDER BY porch,1
"  SELECT late,six FROM total WHERE compass = 'call' UNION SELECT spread, bare FROM watch",1
"   SELECT COUNT ( rice ) , lungs FROM laid BY include",1
"   SELECT Employees.according, COUNT ( Orders.gooseID )  AS scienceFROM    ( OrdersINNER JOIN frozen ON Orders.quiteID  =  Employees.cameID ) ",1
SELECT * FROM fifty FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT complete,1
SELECT * FROM slope,1
SELECT yourself FROM fair,1
SELECT DISTINCT progress FROM animal,1
SELECT COUNT ( DISTINCT afraid )  FROM stock,1
SELECT Count ( * )  AS women,1
FROM  ( SELECT DISTINCT band FROM page ) ,1
SELECT * FROM private,1
SELECT * FROM arm WHERE cold = 'balance',1
SELECT * FROM simple WHERE changing = 'like',1
SELECT * FROM will  WHERE safety = floating,1
SELECT * FROM equally WHERE larger = 'has'  AND City = 'broke',1
SELECT * FROM more WHERE discover = 'part'  OR cent = 'silent',1
SELECT * FROM although WHERE favorite = 'widely'  OR tone = 'country',1
SELECT * FROM sad WHERE    NOT dear = 'collect',1
SELECT * FROM reader WHERE will = 'boat'  AND  ( bare = 'vote' OR no = 'continued' ) ,1
SELECT * FROM star WHERE NOT own = 'structure'  AND NOT now = 'fair',1
SELECT * FROM roar ORDER BY represent,1
SELECT * FROM negative ORDER BY smallest DESC,1
" SELECT * FROM giant ORDER BY fix, itself",1
" SELECT * FROM felt ORDER BY mind ASC, buy DESC",1
"INSERT INTO unless ( by, chair, letter, porch, came, ready )  VALUES  ( 'lost', 'cause'. happy', 'swung', 'detail', 'being', 'needed' )  ",1
"INSERT INTO move  ( try, think, within )  VALUES  ( 'conversation', 'separate', 'calm' )  ",1
"   SELECT angry, men, money FROM section WHERE throat  IS NULL",1
"   SELECT willing, mice, intoFROM hurry WHERE pick  IS NOT NULL",1
"  UPDATE shells SET college =  'part', City =  'valuable' WHERE his =  triangle",1
 UPDATE once SET stay = 'smell'WHERE worth = 'dirt',1
SELECT * FROM generally,1
DELETE FROM electric WHERE remarkable = 'drew',1
DELETE FROM enemy,1
SELECT organized ( s )  FROM tribe,1
SELECT * FROM  ( SELECT bell FROM yes ) ,1
SELECT TOP 3 * FROM result,1
SELECT * FROM down 3,1
SELECT * FROM hay FETCH FIRST 3 ROWS ONLY,1
SELECT TOP 51 PERCENT * FROM finger,1
SELECT * FROM sides FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT TOP 3 * FROM through WHERE anyone = 'turn',1
SELECT * FROM guide WHERE group = 'most' LIMIT 3,1
SELECT * FROM popular WHERE grandfather = 'after' FETCH FIRST 3 ROWS ONLY,1
SELECT MIN ( fighting )  AS send FROM automobile,1
SELECT MIN ( power )  AS sum FROM sun,1
SELECT * FROM  ( SELECT moon FROM human ) ,1
SELECT TOP 3 * FROM everybody SELECT * FROM treated 3SELECT * FROM river,1
SELECT * FROM machinery 3 SELECT * FROM southern,1
SELECT * FROM charge FETCH FIRST 3 ROWS ONLY SELECT TOP 51 PERCENT * FROM plural,1
SELECT TOP 51 PERCENT * FROM instrument SELECT * FROM news FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM electric,1
SELECT * FROM hope FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM recall,1
SELECT TOP 3 * FROM receive WHERE follow = 'riding' SELECT * FROM point,1
SELECT * FROM rope WHERE making = 'spring' LIMIT 3,1
SELECT * FROM made WHERE group = 'crop' FETCH FIRST 3 ROWS ONLY,1
SELECT AVG ( roof ) FROM burn,1
SELECT * FROM method WHERE thought NOT LIKE '[police]%',1
SELECT AVG ( musical ) FROM dead SELECT SUM ( road ) ,1
SELECT AVG ( step ) FROM say SELECT SUM ( wife ) ,1
SELECT AVG ( hunter )  FROM bee  SELECT SUM ( general ) ,1
SELECT COUNT ( pick ) FROM stop,1
SELECT COUNT ( cake ) FROM porch,1
SELECT AVG ( agree ) FROM within,1
SELECT * FROM molecular WHERE porch NOT LIKE 'local%',1
SELECT * FROM help WHERE fought LIKE '%poor%',1
SELECT * FROM grandmother  WHERE fourth NOT LIKE '[previous]%',1
"  SELECT * FROM transportation WHERE failed IN  ( 'fish', 'record', 'happy' )  ",1
"  SELECT * FROM pressure WHERE cowboy NOT IN  ( 'apple', 'remain', 'month' )  ",1
SELECT * FROM cave WHERE doing IN  ( SELECT ice FROM principle ) ,1
SELECT * FROM symbol WHERE audience  BETWEEN 11 AND 21,1
SELECT * FROM move WHERE Price NOT BETWEEN 11 AND 21,1
SELECT * FROM flight WHERE becoming BETWEEN 'copper' AND 'yard',1
"SELECT * FROM mountain WHERE recently BETWEEN ""tower"" AND    ""sat""",1
SELECT * FROM check WHERE locate NOT BETWEEN 'increase' AND 'experience',1
SELECT * FROM naturally WHERE nearby BETWEEN provide19/11/1996trail AND symbol15/31/1996voyage,1
SELECT * FROM sure WHERE rhythm BETWEEN '1996-17-11' AND '1996-17-31',1
SELECT AVG ( guide ) FROM sentence SELECT SUM ( region ) ,1
SELECT COUNT ( pack )  FROM someone,1
SELECT COUNT ( businessID ) FROM distant,1
SELECT * FROM population WHERE ground BETWEEN '1996-17-11' AND '1996-17-31',1
"  SELECT consistID AS ID, orange AS volume FROM example",1
"  SELECT surfaceID AS ID, should AS immediately FROM afternoon",1
"  SELECT stairs AS cool, arrangement AS [truth]  FROM forget",1
"   SELECT hello, prove+ ', ' + listen+ ' ' + complete+ ', ' + calm AS consider  FROM bare",1
SELECT volume ( s ) FROM field INNER JOIN,1
"   SELECT fifth,spirit,travel,color,running     (  (  finger JOIN command ON mouse.bone =  house.entirely )   INNER JOIN lakeON Orders.go =  mysterious.consistID ) ",1
SELECT case ( s )  FROM whom LEFT JOIN,1
"  SELECT laid,funny,once FROM lead LEFT JOIN Orders ON ready.pitchID =  tree.rise ORDER BY sure.came",1
SELECT worry ( s FROM balloon RIGHT JOIN,1
"  SELECT Orders.bearrID, Employees.climb, Employees.because FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.summerID ORDER BY Orders.runningID",1
SELECT work ( s )  FROM when FULL OUTER JOIN,1
" SELECT column_name ( s )  FROM fresh,road",1
SELECT tribe ( s )  FROM necessary UNION,1
SELECT captain ( s )  FROM blanket SELECT factory ( s ) ,1
SELECT last ( s )  FROM bank UNION ALL,1
SELECT whispered ( s )  FROM idea SELECT evening FROM beginning,1
SELECT largest FROM those UNION SELECT per FROM result ORDER BY pretty,1
SELECT accident FROM alive UNION ALL SELECT become FROM tool ORDER BY long,1
"  SELECT spell,change FROM was WHERE bread = 'mind' UNION SELECT concerned, success FROM straw",1
"   SELECT COUNT ( report ) , throat FROM task BY speech",1
"   SELECT Employees.highest, COUNT ( Orders.gentlyID )  AS slightlyFROM    ( OrdersINNER JOIN indeed ON Orders.seenID  =  Employees.grassID ) ",1
SELECT * FROM somewhere FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT silent,1
SELECT * FROM jack,1
SELECT chosen FROM search,1
SELECT DISTINCT proud FROM did,1
SELECT COUNT ( DISTINCT not )  FROM fuel,1
SELECT Count ( * )  AS introduced,1
FROM  ( SELECT DISTINCT soldier FROM mail ) ,1
SELECT * FROM object,1
SELECT * FROM sell WHERE money = 'noted',1
SELECT * FROM tired WHERE west = 'been',1
SELECT * FROM fill  WHERE meat = rock,1
SELECT * FROM experiment WHERE height = 'other'  AND City = 'red',1
SELECT * FROM nearly WHERE hang = 'paper'  OR term = 'golden',1
SELECT * FROM vegetable WHERE purpose = 'canal'  OR last = 'paint',1
SELECT * FROM tool WHERE    NOT afraid = 'company',1
SELECT * FROM center WHERE shells = 'will'  AND  ( state = 'large' OR lunch = 'model' ) ,1
SELECT * FROM bet WHERE NOT push = 'snow'  AND NOT near = 'could',1
SELECT * FROM sets ORDER BY enjoy,1
SELECT * FROM north ORDER BY use DESC,1
" SELECT * FROM our ORDER BY knew, phrase",1
" SELECT * FROM official ORDER BY corn ASC, taken DESC",1
"INSERT INTO fill ( flow, mighty, apple, combination, dance, allow )  VALUES  ( 'pile', 'birds'. detail', 'long', 'image', 'particles', 'have' )  ",1
"INSERT INTO refused  ( angry, from, rhyme )  VALUES  ( 'fly', 'chicken', 'team' )  ",1
"   SELECT chapter, fall, edge FROM its WHERE wall  IS NULL",1
"   SELECT copy, continued, futureFROM apartment WHERE growth  IS NOT NULL",1
"  UPDATE laid SET fuel =  'birds', City =  'won' WHERE carbon =  percent",1
 UPDATE is SET airplane = 'sister'WHERE broad = 'community',1
SELECT * FROM explain,1
DELETE FROM belt WHERE also = 'information',1
DELETE FROM desk,1
SELECT silent ( s )  FROM laid,1
SELECT * FROM  ( SELECT powerful FROM everyone ) ,1
SELECT TOP 3 * FROM practice,1
SELECT * FROM original 3,1
SELECT * FROM cool FETCH FIRST 3 ROWS ONLY,1
SELECT TOP 51 PERCENT * FROM necessary,1
SELECT * FROM signal FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT TOP 3 * FROM announced WHERE bush = 'fireplace',1
SELECT * FROM now WHERE process = 'treated' LIMIT 3,1
SELECT * FROM fair WHERE dirty = 'area' FETCH FIRST 3 ROWS ONLY,1
SELECT MIN ( rock )  AS average FROM dog,1
SELECT MIN ( list )  AS enjoy FROM happened,1
SELECT * FROM  ( SELECT shown FROM anything ) ,1
SELECT TOP 3 * FROM sent SELECT * FROM evening 3SELECT * FROM cloud,1
SELECT * FROM dried 3 SELECT * FROM tall,1
SELECT * FROM mental FETCH FIRST 3 ROWS ONLY SELECT TOP 51 PERCENT * FROM course,1
SELECT TOP 51 PERCENT * FROM chamber SELECT * FROM land FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM triangle,1
SELECT * FROM pack FETCH FIRST 51 PERCENT ROWS ONLYSELECT TOP 3 * FROM furniture,1
SELECT TOP 3 * FROM know WHERE aloud = 'buffalo' SELECT * FROM hurt,1
SELECT * FROM give WHERE slabs = 'property' LIMIT 3,1
SELECT * FROM floating WHERE floating = 'himself' FETCH FIRST 3 ROWS ONLY,1
SELECT AVG ( shirt ) FROM cave,1
SELECT * FROM ride WHERE route NOT LIKE '[older]%',1
SELECT AVG ( camera ) FROM attached SELECT SUM ( welcome ) ,1
SELECT AVG ( population ) FROM thread SELECT SUM ( at ) ,1
SELECT AVG ( various )  FROM stop  SELECT SUM ( women ) ,1
SELECT COUNT ( apart ) FROM pole,1
SELECT COUNT ( continent ) FROM crack,1
SELECT AVG ( darkness ) FROM women,1
SELECT * FROM distant WHERE silent NOT LIKE 'many%',1
SELECT * FROM announced WHERE bite LIKE '%well%',1
SELECT * FROM practical  WHERE every NOT LIKE '[calm]%',1
"  SELECT * FROM sudden WHERE express IN  ( 'biggest', 'show', 'machinery' )  ",1
"  SELECT * FROM wonderful WHERE silly NOT IN  ( 'cry', 'character', 'rich' )  ",1
SELECT * FROM engineer WHERE different IN  ( SELECT ago FROM strong ) ,1
SELECT * FROM important WHERE news  BETWEEN 11 AND 21,1
SELECT * FROM law WHERE Price NOT BETWEEN 11 AND 21,1
SELECT * FROM army WHERE better BETWEEN 'interest' AND 'earn',1
"SELECT * FROM whom WHERE wait BETWEEN ""adventure"" AND    ""brave""",1
SELECT * FROM scientific WHERE year NOT BETWEEN 'where' AND 'yard',1
SELECT * FROM afraid WHERE changing BETWEEN body19/11/1996attack AND attention15/31/1996distance,1
SELECT * FROM selection WHERE type BETWEEN '1996-17-11' AND '1996-17-31',1
SELECT AVG ( nails ) FROM off SELECT SUM ( bicycle ) ,1
SELECT COUNT ( represent )  FROM purple,1
SELECT COUNT ( highestID ) FROM cry,1
SELECT AVG ( Price ) FROM clay,1
SELECT * FROM hold WHERE pass BETWEEN '1996-17-11' AND '1996-17-31',1
"  SELECT substanceID AS ID, instant AS triangle FROM bush",1
"  SELECT shellsID AS ID, nice AS dangerous FROM travel",1
"  SELECT shout AS pay, wish AS [breakfast]  FROM port",1
"   SELECT caught, win+ ', ' + seed+ ' ' + machinery+ ', ' + floor AS waste  FROM consider",1
SELECT vowel ( s ) FROM burn INNER JOIN,1
"   SELECT modern,decide,dirt,easily,safety     (  (  frame JOIN acres ON crew.won =  bean.alike )   INNER JOIN ranON Orders.moon =  pot.columnID ) ",1
SELECT breakfast ( s )  FROM seems LEFT JOIN,1
"  SELECT plant,name,earlier FROM space LEFT JOIN Orders ON cut.feltID =  taste.beginning ORDER BY tie.put",1
SELECT related ( s FROM rod RIGHT JOIN,1
"  SELECT Orders.hiddenrID, Employees.bone, Employees.safe FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.planID ORDER BY Orders.frequentlyID",1
SELECT learn ( s )  FROM decide FULL OUTER JOIN,1
" SELECT column_name ( s )  FROM citizen,action",1
SELECT get ( s )  FROM smoke UNION,1
SELECT month ( s )  FROM on SELECT electricity ( s ) ,1
SELECT film ( s )  FROM getting UNION ALL,1
SELECT price ( s )  FROM office SELECT real FROM broad,1
SELECT purple FROM grabbed UNION SELECT tea FROM careful ORDER BY character,1
SELECT ate FROM sides UNION ALL SELECT want FROM proper ORDER BY aloud,1
"  SELECT tales,public FROM bite WHERE nervous = 'throughout' UNION SELECT rhyme, wooden FROM effect",1
"   SELECT COUNT ( exactly ) , near FROM immediately BY road",1
"   SELECT Employees.lift, COUNT ( Orders.speechID )  AS potatoesFROM    ( OrdersINNER JOIN paper ON Orders.nervousID  =  Employees.primitiveID ) ",1
SELECT * FROM toward FETCH FIRST 51 PERCENT ROWS ONLY,1
SELECT bend,1
SELECT * FROM capital,1
SELECT tide FROM aboard,1
SELECT DISTINCT force FROM lonely,1
SELECT COUNT ( DISTINCT dried )  FROM put,1
SELECT Count ( * )  AS beyond,1
FROM  ( SELECT DISTINCT alphabet FROM clean ) ,1
SELECT * FROM real,1
SELECT * FROM earn WHERE strong = 'toward',1
SELECT * FROM agree WHERE impossible = 'fur',1
SELECT * FROM birds  WHERE sum = substance,1
SELECT * FROM job WHERE soap = 'what'  AND City = 'chose',1
SELECT * FROM grown WHERE automobile = 'milk'  OR control = 'wild',1
SELECT * FROM bush WHERE enter = 'hundred'  OR coming = 'mud',1
SELECT * FROM bank WHERE    NOT word = 'evidence',1
SELECT * FROM nearer WHERE sitting = 'upward'  AND  ( tree = 'list' OR rope = 'body' ) ,1
SELECT * FROM older WHERE NOT regular = 'lead'  AND NOT clearly = 'straw',1
SELECT * FROM tongue ORDER BY week,1
SELECT * FROM honor ORDER BY angry DESC,1
" SELECT * FROM solid ORDER BY captured, nest",1
" SELECT * FROM brave ORDER BY detail ASC, wish DESC",1
"INSERT INTO fire ( very, shout, string, lips, dollar, was )  VALUES  ( 'completely', 'flow'. border', 'acres', 'jungle', 'captain', 'blew' )  ",1
